AREA;PROBLEMA;ALIAS;RIESGO_PROBLEMA;TECNICA;TAREA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_CLINICA
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Reestructuración cognitiva;Registro de pensamientos automáticos;Registrar situación, pensamiento, emoción, intensidad y respuesta alternativa.;Detectar patrones cognitivos.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Reestructuración cognitiva;Evidencias a favor y en contra;Analizar un pensamiento automático buscando pruebas que lo apoyen y lo contradigan.;Flexibilizar interpretaciones.;medio;20-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Reestructuración cognitiva;Pensamiento alternativo equilibrado;Formular una interpretación alternativa más realista y útil.;Reducir impacto emocional de pensamientos disfuncionales.;medio;15-20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Reestructuración cognitiva;Coste-beneficio del perfeccionismo;Analizar beneficios aparentes y costes reales de estándares rígidos.;Flexibilizar reglas internas.;bajo;30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Reestructuración cognitiva;Experimento conductual;Probar una predicción temida y comparar resultado esperado con real.;Actualizar creencias mediante experiencia.;medio;variable;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Autocompasión;Lista de fortalezas personales;Escribir fortalezas, ejemplos y situaciones donde se han usado.;Mejorar autoconcepto.;bajo;20-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Autocompasión;Diario de logros;Registrar tres acciones valiosas o logros diarios, aunque sean pequeños.;Contrarrestar sesgo negativo.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Autocompasión;Responder a la autocrítica;Escribir una respuesta amable y realista a una autocrítica frecuente.;Reducir diálogo interno punitivo.;bajo;15-20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Autocompasión;Aceptar un cumplido;Practicar responder a un cumplido sin negarlo ni minimizarlo.;Mejorar recepción de valoración positiva.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Baja autoestima;Autoconcepto negativo;bajo;Trabajo con valores;Trabajo con valores personales;Elegir 5 valores y una acción pequeña alineada con cada uno.;Orientar conducta hacia sentido personal.;bajo;30-45 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Reestructuración cognitiva;Registro de pensamientos automáticos;Registrar situación, pensamiento, emoción, intensidad y respuesta alternativa.;Detectar patrones cognitivos.;bajo;7 días;alta;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Reestructuración cognitiva;Evidencias a favor y en contra;Analizar un pensamiento automático buscando pruebas que lo apoyen y lo contradigan.;Flexibilizar interpretaciones.;medio;20-30 min;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Reestructuración cognitiva;Pensamiento alternativo equilibrado;Formular una interpretación alternativa más realista y útil.;Reducir impacto emocional de pensamientos disfuncionales.;medio;15-20 min;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Reestructuración cognitiva;Coste-beneficio del perfeccionismo;Analizar beneficios aparentes y costes reales de estándares rígidos.;Flexibilizar reglas internas.;bajo;30 min;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Reestructuración cognitiva;Experimento conductual;Probar una predicción temida y comparar resultado esperado con real.;Actualizar creencias mediante experiencia.;medio;variable;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Exposición gradual;Jerarquía de exposición;Crear lista graduada de situaciones temidas de menor a mayor dificultad.;Preparar exposición gradual.;medio;30-45 min;alta;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Exposición gradual;Exposición gradual planificada;Realizar una exposición acordada, registrando ansiedad inicial, máxima y final.;Reducir evitación y habituar/actualizar aprendizaje.;medio;variable;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Exposición gradual;Prevención de evitación sutil;Identificar conductas de seguridad y reducir una de forma acordada.;Reducir mantenimiento de ansiedad.;medio;7 días;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Exposición gradual;Exposición a imperfección pequeña;Realizar una tarea deliberadamente suficientemente buena, no perfecta.;Aumentar tolerancia al error.;medio;7 días;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Autoestima e identidad;Vergüenza corporal o imagen corporal;Insatisfacción corporal;medio;Autocompasión;Lista de fortalezas personales;Escribir fortalezas, ejemplos y situaciones donde se han usado.;Mejorar autoconcepto.;bajo;20-30 min;media;"SRC003;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Respiración diafragmática;Respiración diafragmática diaria;Practicar respiración lenta abdominal durante 10 minutos.;Reducir activación fisiológica.;bajo;10 min/día;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Respiración diafragmática;Plan personal ante crisis de pánico;Crear una tarjeta con pasos de afrontamiento durante una crisis.;Aumentar sensación de control.;bajo;20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Reestructuración cognitiva;Registro de pensamientos automáticos;Registrar situación, pensamiento, emoción, intensidad y respuesta alternativa.;Detectar patrones cognitivos.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Reestructuración cognitiva;Evidencias a favor y en contra;Analizar un pensamiento automático buscando pruebas que lo apoyen y lo contradigan.;Flexibilizar interpretaciones.;medio;20-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Reestructuración cognitiva;Pensamiento alternativo equilibrado;Formular una interpretación alternativa más realista y útil.;Reducir impacto emocional de pensamientos disfuncionales.;medio;15-20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Reestructuración cognitiva;Coste-beneficio del perfeccionismo;Analizar beneficios aparentes y costes reales de estándares rígidos.;Flexibilizar reglas internas.;bajo;30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Reestructuración cognitiva;Experimento conductual;Probar una predicción temida y comparar resultado esperado con real.;Actualizar creencias mediante experiencia.;medio;variable;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Manejo de impulsos;Semáforo emocional;Identificar señales verde/amarillo/rojo de activación emocional.;Prevenir escalada de ira o impulsividad.;bajo;20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Manejo de impulsos;Tiempo fuera pactado;Aplicar pausa conductual antes de responder en situación de ira.;Reducir respuestas impulsivas.;medio;cuando aparezca ira;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Control de ira;Ira problemática;medio;Análisis funcional;Análisis de episodio de ira;Revisar antecedentes, interpretación, emoción, conducta y consecuencias.;Aprender de episodios y prevenir repetición.;medio;20-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Mindfulness / atención plena;Pausa consciente de 3 minutos;Hacer una pausa breve observando respiración, cuerpo y entorno.;Interrumpir automatismos y bajar activación.;bajo;3 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Grounding;Grounding 5-4-3-2-1;Nombrar 5 cosas que ve, 4 que siente, 3 que oye, 2 que huele, 1 que saborea.;Anclarse al presente.;bajo;3-5 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Autocompasión;Lista de fortalezas personales;Escribir fortalezas, ejemplos y situaciones donde se han usado.;Mejorar autoconcepto.;bajo;20-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Autocompasión;Diario de logros;Registrar tres acciones valiosas o logros diarios, aunque sean pequeños.;Contrarrestar sesgo negativo.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Autocompasión;Responder a la autocrítica;Escribir una respuesta amable y realista a una autocrítica frecuente.;Reducir diálogo interno punitivo.;bajo;15-20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Autocompasión;Aceptar un cumplido;Practicar responder a un cumplido sin negarlo ni minimizarlo.;Mejorar recepción de valoración positiva.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Manejo de impulsos;Semáforo emocional;Identificar señales verde/amarillo/rojo de activación emocional.;Prevenir escalada de ira o impulsividad.;bajo;20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Manejo de impulsos;Tiempo fuera pactado;Aplicar pausa conductual antes de responder en situación de ira.;Reducir respuestas impulsivas.;medio;cuando aparezca ira;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Comunicación emocional;Carta no enviada;Escribir una carta para expresar emociones sin enviarla.;Procesar emociones y necesidades.;bajo;30-60 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Regulación emocional;Gestión emocional;Regulación emocional general;bajo;Comunicación emocional;Ritual simbólico de cierre;Diseñar un gesto simbólico de despedida o cierre, si el paciente lo desea.;Facilitar procesamiento de pérdida.;medio;variable;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Organización y funciones ejecutivas;Matriz urgente/importante;Clasificar tareas laborales según urgencia e importancia.;Priorizar y reducir sobrecarga.;bajo;20 min;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Organización y funciones ejecutivas;Agenda con bloques de tiempo;Planificar el día en bloques concretos con descansos visibles.;Mejorar organización ejecutiva.;bajo;diario;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Organización y funciones ejecutivas;Tarea dividida en micro-pasos;Dividir una tarea evitada en pasos de menos de 10-15 minutos.;Reducir barrera de inicio.;bajo;20 min;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Organización y funciones ejecutivas;Técnica Pomodoro adaptada;Trabajar en bloques breves con pausa y registro de avance.;Aumentar inicio y mantenimiento de tarea.;bajo;25+5 min;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Organización y funciones ejecutivas;Eliminar distractores;Crear una lista de distractores y retirar uno durante el bloque de trabajo.;Mejorar concentración.;bajo;7 días;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Manejo de impulsos;Semáforo emocional;Identificar señales verde/amarillo/rojo de activación emocional.;Prevenir escalada de ira o impulsividad.;bajo;20 min;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Manejo de impulsos;Tiempo fuera pactado;Aplicar pausa conductual antes de responder en situación de ira.;Reducir respuestas impulsivas.;medio;cuando aparezca ira;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Autocuidado;Pausas programadas;Programar pausas breves de respiración/movimiento durante la jornada.;Reducir acumulación de tensión.;bajo;5 min varias veces/día;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Prevención de recaídas;Plan de prevención de recaídas;Identificar señales tempranas, acciones preventivas y apoyos.;Mantener mejoría y actuar pronto.;bajo;45 min;alta;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Neurodesarrollo y organización;TDAH adulto;Dificultades atencionales y ejecutivas;medio;Prevención de recaídas;Tarjeta de afrontamiento;Crear tarjeta breve con frases, pasos y recursos útiles.;Facilitar uso de estrategias en momentos difíciles.;bajo;15 min;media;SRC006;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
