AREA;PROBLEMA_OBJETIVO;ALIAS;RIESGO_PROBLEMA;TECNICA_METODO;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_PROFESIONAL
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Ergonomía y retorno laboral;Análisis ergonómico de puesto;Revisar silla, mesa, pantalla, alcance, iluminación y pausas.;Mejorar ergonomía.;bajo;30 min;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Ergonomía y retorno laboral;Plan gradual de retorno al trabajo;Definir tareas, tiempos, descansos y adaptación progresiva.;Facilitar retorno laboral.;medio;2-4 semanas;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Conservación de energía;Plan de descansos programados;Programar pausas antes de fatiga intensa.;Mejorar tolerancia.;bajo;7 días;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Conservación de energía;Priorizar actividades del día;Clasificar actividades en imprescindibles, importantes y opcionales.;Conservar energía.;bajo;diario;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Conservación de energía;Alternar actividad-descanso;Organizar bloques de actividad y descanso según tolerancia.;Mejorar pacing.;bajo;7 días;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Coordinación interdisciplinar;Resumen para otro profesional;Preparar informe breve de objetivos, barreras, apoyos y evolución.;Facilitar coordinación.;medio;20 min;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Coordinación interdisciplinar;Reunión familia/escuela/cuidador;Definir pautas compartidas y responsabilidades.;Alinear intervención.;medio;30-45 min;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Seguimiento funcional y resultados;Escala de desempeño percibido 0-10;Valorar dificultad, satisfacción y ayuda necesaria en actividad objetivo.;Medir evolución.;bajo;semanal;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad para retorno al trabajo;Trabajo;medio;Seguimiento funcional y resultados;Registro de independencia;Registrar ayuda: independiente, supervisión, mínima, moderada, máxima.;Medir autonomía.;bajo;semanal;media;"TO_SRC001;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Ergonomía y retorno laboral;Análisis ergonómico de puesto;Revisar silla, mesa, pantalla, alcance, iluminación y pausas.;Mejorar ergonomía.;bajo;30 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Ergonomía y retorno laboral;Plan gradual de retorno al trabajo;Definir tareas, tiempos, descansos y adaptación progresiva.;Facilitar retorno laboral.;medio;2-4 semanas;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Conservación de energía;Plan de descansos programados;Programar pausas antes de fatiga intensa.;Mejorar tolerancia.;bajo;7 días;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Conservación de energía;Priorizar actividades del día;Clasificar actividades en imprescindibles, importantes y opcionales.;Conservar energía.;bajo;diario;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Conservación de energía;Alternar actividad-descanso;Organizar bloques de actividad y descanso según tolerancia.;Mejorar pacing.;bajo;7 días;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Coordinación interdisciplinar;Resumen para otro profesional;Preparar informe breve de objetivos, barreras, apoyos y evolución.;Facilitar coordinación.;medio;20 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Coordinación interdisciplinar;Reunión familia/escuela/cuidador;Definir pautas compartidas y responsabilidades.;Alinear intervención.;medio;30-45 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Seguimiento funcional y resultados;Escala de desempeño percibido 0-10;Valorar dificultad, satisfacción y ayuda necesaria en actividad objetivo.;Medir evolución.;bajo;semanal;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Problemas ergonómicos en puesto;Ergonomía;bajo;Seguimiento funcional y resultados;Registro de independencia;Registrar ayuda: independiente, supervisión, mínima, moderada, máxima.;Medir autonomía.;bajo;semanal;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Ergonomía y retorno laboral;Análisis ergonómico de puesto;Revisar silla, mesa, pantalla, alcance, iluminación y pausas.;Mejorar ergonomía.;bajo;30 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Ergonomía y retorno laboral;Plan gradual de retorno al trabajo;Definir tareas, tiempos, descansos y adaptación progresiva.;Facilitar retorno laboral.;medio;2-4 semanas;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Conservación de energía;Plan de descansos programados;Programar pausas antes de fatiga intensa.;Mejorar tolerancia.;bajo;7 días;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Conservación de energía;Priorizar actividades del día;Clasificar actividades en imprescindibles, importantes y opcionales.;Conservar energía.;bajo;diario;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Conservación de energía;Alternar actividad-descanso;Organizar bloques de actividad y descanso según tolerancia.;Mejorar pacing.;bajo;7 días;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Coordinación interdisciplinar;Resumen para otro profesional;Preparar informe breve de objetivos, barreras, apoyos y evolución.;Facilitar coordinación.;medio;20 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Coordinación interdisciplinar;Reunión familia/escuela/cuidador;Definir pautas compartidas y responsabilidades.;Alinear intervención.;medio;30-45 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Seguimiento funcional y resultados;Escala de desempeño percibido 0-10;Valorar dificultad, satisfacción y ayuda necesaria en actividad objetivo.;Medir evolución.;bajo;semanal;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Trabajo, estudio y ergonomía;Dificultad de organización académica;Estudio;bajo;Seguimiento funcional y resultados;Registro de independencia;Registrar ayuda: independiente, supervisión, mínima, moderada, máxima.;Medir autonomía.;bajo;semanal;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Barreras en el hogar;Accesibilidad vivienda;alto;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;"TO_SRC006;TO_SRC001";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Barreras en el hogar;Accesibilidad vivienda;alto;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;"TO_SRC006;TO_SRC001";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Barreras en el hogar;Accesibilidad vivienda;alto;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;"TO_SRC006;TO_SRC001";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Barreras en el hogar;Accesibilidad vivienda;alto;Productos de apoyo;Entrenar uso de ayuda técnica;Practicar uso de calzador, pinza, cubiertos adaptados u otra ayuda.;Mejorar autonomía.;medio;10 min/día;media;"TO_SRC006;TO_SRC001";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Barreras en el hogar;Accesibilidad vivienda;alto;Adaptación del entorno;Checklist de baño seguro;Revisar alfombrillas, barras, silla, iluminación, altura y acceso.;Reducir riesgo.;alto;30 min;alta;"TO_SRC006;TO_SRC001";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Barreras en el hogar;Accesibilidad vivienda;alto;Adaptación del entorno;Reorganizar cocina por seguridad;Colocar objetos frecuentes a altura segura y reducir riesgos.;Mejorar acceso.;medio;30-60 min;media;"TO_SRC006;TO_SRC001";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Barreras en el hogar;Accesibilidad vivienda;alto;Prevención de caídas;Retirar riesgos de caída;Identificar alfombras, cables, iluminación, calzado y obstáculos.;Reducir riesgo ambiental.;alto;30 min;alta;"TO_SRC006;TO_SRC001";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Barreras en el hogar;Accesibilidad vivienda;alto;Prevención de caídas;Plan de prevención de caídas;Definir estrategias en baño, noche, cocina, escaleras y exterior.;Aumentar seguridad.;alto;30 min;alta;"TO_SRC006;TO_SRC001";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Barreras en el hogar;Accesibilidad vivienda;alto;Derivación / signos de alarma;Checklist de signos de alarma;Revisar caídas, atragantamientos, confusión súbita, dolor intenso o riesgo vital.;Aumentar seguridad.;alto;supervisado;alta;"TO_SRC006;TO_SRC001";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Barreras en el hogar;Accesibilidad vivienda;alto;Derivación / signos de alarma;Plan de derivación/coordinación;Definir cuándo contactar con médico, fisio, logo, trabajador social u otros.;Gestionar riesgos.;alto;supervisado;alta;"TO_SRC006;TO_SRC001";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Necesidad de ayudas técnicas;Productos de apoyo;medio;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Necesidad de ayudas técnicas;Productos de apoyo;medio;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Necesidad de ayudas técnicas;Productos de apoyo;medio;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Necesidad de ayudas técnicas;Productos de apoyo;medio;Productos de apoyo;Entrenar uso de ayuda técnica;Practicar uso de calzador, pinza, cubiertos adaptados u otra ayuda.;Mejorar autonomía.;medio;10 min/día;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Necesidad de ayudas técnicas;Productos de apoyo;medio;Adaptación del entorno;Checklist de baño seguro;Revisar alfombrillas, barras, silla, iluminación, altura y acceso.;Reducir riesgo.;alto;30 min;alta;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Necesidad de ayudas técnicas;Productos de apoyo;medio;Adaptación del entorno;Reorganizar cocina por seguridad;Colocar objetos frecuentes a altura segura y reducir riesgos.;Mejorar acceso.;medio;30-60 min;media;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Necesidad de ayudas técnicas;Productos de apoyo;medio;Prevención de caídas;Retirar riesgos de caída;Identificar alfombras, cables, iluminación, calzado y obstáculos.;Reducir riesgo ambiental.;alto;30 min;alta;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Necesidad de ayudas técnicas;Productos de apoyo;medio;Prevención de caídas;Plan de prevención de caídas;Definir estrategias en baño, noche, cocina, escaleras y exterior.;Aumentar seguridad.;alto;30 min;alta;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Necesidad de ayudas técnicas;Productos de apoyo;medio;Derivación / signos de alarma;Checklist de signos de alarma;Revisar caídas, atragantamientos, confusión súbita, dolor intenso o riesgo vital.;Aumentar seguridad.;alto;supervisado;alta;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Necesidad de ayudas técnicas;Productos de apoyo;medio;Derivación / signos de alarma;Plan de derivación/coordinación;Definir cuándo contactar con médico, fisio, logo, trabajador social u otros.;Gestionar riesgos.;alto;supervisado;alta;TO_SRC001;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Riesgo ambiental en baño/cocina;Seguridad hogar;alto;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;TO_SRC006;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Riesgo ambiental en baño/cocina;Seguridad hogar;alto;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;TO_SRC006;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Riesgo ambiental en baño/cocina;Seguridad hogar;alto;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;TO_SRC006;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Riesgo ambiental en baño/cocina;Seguridad hogar;alto;Productos de apoyo;Entrenar uso de ayuda técnica;Practicar uso de calzador, pinza, cubiertos adaptados u otra ayuda.;Mejorar autonomía.;medio;10 min/día;media;TO_SRC006;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Riesgo ambiental en baño/cocina;Seguridad hogar;alto;Adaptación del entorno;Checklist de baño seguro;Revisar alfombrillas, barras, silla, iluminación, altura y acceso.;Reducir riesgo.;alto;30 min;alta;TO_SRC006;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Riesgo ambiental en baño/cocina;Seguridad hogar;alto;Adaptación del entorno;Reorganizar cocina por seguridad;Colocar objetos frecuentes a altura segura y reducir riesgos.;Mejorar acceso.;medio;30-60 min;media;TO_SRC006;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Riesgo ambiental en baño/cocina;Seguridad hogar;alto;Prevención de caídas;Retirar riesgos de caída;Identificar alfombras, cables, iluminación, calzado y obstáculos.;Reducir riesgo ambiental.;alto;30 min;alta;TO_SRC006;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Riesgo ambiental en baño/cocina;Seguridad hogar;alto;Prevención de caídas;Plan de prevención de caídas;Definir estrategias en baño, noche, cocina, escaleras y exterior.;Aumentar seguridad.;alto;30 min;alta;TO_SRC006;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Riesgo ambiental en baño/cocina;Seguridad hogar;alto;Derivación / signos de alarma;Checklist de signos de alarma;Revisar caídas, atragantamientos, confusión súbita, dolor intenso o riesgo vital.;Aumentar seguridad.;alto;supervisado;alta;TO_SRC006;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Entorno, ayudas técnicas y accesibilidad;Riesgo ambiental en baño/cocina;Seguridad hogar;alto;Derivación / signos de alarma;Plan de derivación/coordinación;Definir cuándo contactar con médico, fisio, logo, trabajador social u otros.;Gestionar riesgos.;alto;supervisado;alta;TO_SRC006;El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Dolor, fatiga y conservación de energía;Fatiga crónica en actividades diarias;Fatiga funcional;medio;Valoración ocupacional inicial;Perfil ocupacional inicial;Formulario de roles, rutinas, prioridades, dificultades y objetivos.;Definir punto de partida.;bajo;30 min;media;"TO_SRC005;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Dolor, fatiga y conservación de energía;Fatiga crónica en actividades diarias;Fatiga funcional;medio;Valoración ocupacional inicial;Registro de actividades de 3 días;Registrar actividades, ayuda necesaria, fatiga, dolor, satisfacción y barreras.;Identificar patrones.;bajo;3 días;media;"TO_SRC005;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Dolor, fatiga y conservación de energía;Fatiga crónica en actividades diarias;Fatiga funcional;medio;Valoración ocupacional inicial;Lista de prioridades ocupacionales;Elegir 3 actividades importantes que quiere/necesita mejorar.;Orientar objetivos.;bajo;15 min;media;"TO_SRC005;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Dolor, fatiga y conservación de energía;Fatiga crónica en actividades diarias;Fatiga funcional;medio;Conservación de energía;Plan de descansos programados;Programar pausas antes de fatiga intensa.;Mejorar tolerancia.;bajo;7 días;media;"TO_SRC005;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Dolor, fatiga y conservación de energía;Fatiga crónica en actividades diarias;Fatiga funcional;medio;Conservación de energía;Priorizar actividades del día;Clasificar actividades en imprescindibles, importantes y opcionales.;Conservar energía.;bajo;diario;media;"TO_SRC005;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Dolor, fatiga y conservación de energía;Fatiga crónica en actividades diarias;Fatiga funcional;medio;Conservación de energía;Alternar actividad-descanso;Organizar bloques de actividad y descanso según tolerancia.;Mejorar pacing.;bajo;7 días;media;"TO_SRC005;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Dolor, fatiga y conservación de energía;Fatiga crónica en actividades diarias;Fatiga funcional;medio;Autogestión y educación;Educación en autogestión;Repasar pauta sobre síntomas, actividad, descanso y seguridad.;Aumentar autonomía.;bajo;15 min;media;"TO_SRC005;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Dolor, fatiga y conservación de energía;Fatiga crónica en actividades diarias;Fatiga funcional;medio;Autogestión y educación;Plan personal de seguridad;Anotar señales de riesgo, contactos y pasos ante problema.;Aumentar seguridad.;alto;30 min;media;"TO_SRC005;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
Dolor, fatiga y conservación de energía;Fatiga crónica en actividades diarias;Fatiga funcional;medio;Actividad significativa / activación ocupacional;Agenda de actividades significativas;Programar actividades agradables o con sentido.;Aumentar participación.;bajo;semanal;media;"TO_SRC005;TO_SRC006";El terapeuta ocupacional debe adaptar la actividad a evaluación, contexto, seguridad, entorno, preferencias y objetivos funcionales.
