AREA;PROBLEMA_OBJETIVO;DESCRIPCION_PROBLEMA;POBLACION;TIPO_INTERVENCION_PROBLEMA;RIESGO_PROBLEMA;FUENTE_IDS;TECNICA_METODO;DESCRIPCION_TECNICA;RIESGO_TECNICA;TIPO_INTERVENCION_TECNICA;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO_TAREA;RIESGO_TAREA;DURACION;TIPO_INTERVENCION_TAREA;PRIORIDAD;NOTA_PROFESIONAL
Nutrición por etapas vitales;Nutrición en mayores;Riesgo de baja proteína, pérdida muscular, hidratación y apetito bajo.;mayores;etapa_vital;alto;"NUT2_SRC015;NUT2_SRC014";Nutrición en menopausia;Trabajar proteína, fibra, calcio, salud cardiovascular y composición corporal.;medio;etapa_vital;Plan menopausia básico;Revisar proteína, fibra, calcio, fuerza, alcohol y sueño.;Apoyar etapa vital.;medio;mensual;etapa_vital;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Nutrición en mayores;Riesgo de baja proteína, pérdida muscular, hidratación y apetito bajo.;mayores;etapa_vital;alto;"NUT2_SRC015;NUT2_SRC014";Nutrición en menopausia;Trabajar proteína, fibra, calcio, salud cardiovascular y composición corporal.;medio;etapa_vital;Plan de calcio/vitamina D en etapa vital;Revisar fuentes alimentarias y derivación si hay dudas o analítica.;Apoyar salud ósea.;medio;mensual;etapa_vital;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Nutrición en mayores;Riesgo de baja proteína, pérdida muscular, hidratación y apetito bajo.;mayores;etapa_vital;alto;"NUT2_SRC015;NUT2_SRC014";Nutrición en mayores;Priorizar proteína, energía, hidratación, textura y prevención de riesgo nutricional.;alto;etapa_vital;Plan proteína en mayores;Asegurar proteína repartida y textura aceptada.;Preservar masa muscular.;alto;diario;etapa_vital;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Nutrición en mayores;Riesgo de baja proteína, pérdida muscular, hidratación y apetito bajo.;mayores;etapa_vital;alto;"NUT2_SRC015;NUT2_SRC014";Nutrición en mayores;Priorizar proteína, energía, hidratación, textura y prevención de riesgo nutricional.;alto;etapa_vital;Registro apetito mayores;Anotar apetito, ingesta, peso, hidratación y barreras.;Detectar riesgo nutricional.;alto;7 días;etapa_vital;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Nutrición en mayores;Riesgo de baja proteína, pérdida muscular, hidratación y apetito bajo.;mayores;etapa_vital;alto;"NUT2_SRC015;NUT2_SRC014";Nutrición embarazo/posparto coordinada;Apoyo general y derivación/coordinación sanitaria en etapa perinatal.;alto;etapa_vital;Consulta sanitaria embarazo;Listar dudas de alimentación, suplementos y seguridad alimentaria para matrona/médico.;Coordinar etapa perinatal.;alto;según etapa;etapa_vital;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Nutrición en mayores;Riesgo de baja proteína, pérdida muscular, hidratación y apetito bajo.;mayores;etapa_vital;alto;"NUT2_SRC015;NUT2_SRC014";Proteína objetivo;Asegurar proteína suficiente según objetivo, preferencias y contexto.;bajo;deportiva;Distribuir proteína diaria;Incluir fuente proteica en 3-4 comidas según objetivo.;Mejorar saciedad/músculo.;bajo;diario;deportiva;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Nutrición en mayores;Riesgo de baja proteína, pérdida muscular, hidratación y apetito bajo.;mayores;etapa_vital;alto;"NUT2_SRC015;NUT2_SRC014";Plan de hidratación;Definir meta de agua y estrategias según clima, actividad y preferencias.;bajo;hábitos;Plan de hidratación;Definir botella/meta y momentos fijos de agua.;Mejorar hidratación.;bajo;diario;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Nutrición en mayores;Riesgo de baja proteína, pérdida muscular, hidratación y apetito bajo.;mayores;etapa_vital;alto;"NUT2_SRC015;NUT2_SRC014";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Plan de derivación nutricional/médica;Identificar señal de alarma y profesional de referencia.;Aumentar seguridad.;alto;si aparece;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Nutrición en mayores;Riesgo de baja proteína, pérdida muscular, hidratación y apetito bajo.;mayores;etapa_vital;alto;"NUT2_SRC015;NUT2_SRC014";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Revisión de analítica/diagnóstico referido;Registrar dato aportado y recomendar coordinación con sanitario si hay patología.;No invadir ámbito médico.;alto;según caso;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Pérdida de apetito en mayores;Disminución de ingesta que puede afectar peso y masa muscular.;mayores;derivación/coordinación;alto;NUT2_SRC015;Nutrición en menopausia;Trabajar proteína, fibra, calcio, salud cardiovascular y composición corporal.;medio;etapa_vital;Plan menopausia básico;Revisar proteína, fibra, calcio, fuerza, alcohol y sueño.;Apoyar etapa vital.;medio;mensual;etapa_vital;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Pérdida de apetito en mayores;Disminución de ingesta que puede afectar peso y masa muscular.;mayores;derivación/coordinación;alto;NUT2_SRC015;Nutrición en menopausia;Trabajar proteína, fibra, calcio, salud cardiovascular y composición corporal.;medio;etapa_vital;Plan de calcio/vitamina D en etapa vital;Revisar fuentes alimentarias y derivación si hay dudas o analítica.;Apoyar salud ósea.;medio;mensual;etapa_vital;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Pérdida de apetito en mayores;Disminución de ingesta que puede afectar peso y masa muscular.;mayores;derivación/coordinación;alto;NUT2_SRC015;Nutrición en mayores;Priorizar proteína, energía, hidratación, textura y prevención de riesgo nutricional.;alto;etapa_vital;Plan proteína en mayores;Asegurar proteína repartida y textura aceptada.;Preservar masa muscular.;alto;diario;etapa_vital;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Pérdida de apetito en mayores;Disminución de ingesta que puede afectar peso y masa muscular.;mayores;derivación/coordinación;alto;NUT2_SRC015;Nutrición en mayores;Priorizar proteína, energía, hidratación, textura y prevención de riesgo nutricional.;alto;etapa_vital;Registro apetito mayores;Anotar apetito, ingesta, peso, hidratación y barreras.;Detectar riesgo nutricional.;alto;7 días;etapa_vital;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Pérdida de apetito en mayores;Disminución de ingesta que puede afectar peso y masa muscular.;mayores;derivación/coordinación;alto;NUT2_SRC015;Nutrición embarazo/posparto coordinada;Apoyo general y derivación/coordinación sanitaria en etapa perinatal.;alto;etapa_vital;Consulta sanitaria embarazo;Listar dudas de alimentación, suplementos y seguridad alimentaria para matrona/médico.;Coordinar etapa perinatal.;alto;según etapa;etapa_vital;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Pérdida de apetito en mayores;Disminución de ingesta que puede afectar peso y masa muscular.;mayores;derivación/coordinación;alto;NUT2_SRC015;Proteína objetivo;Asegurar proteína suficiente según objetivo, preferencias y contexto.;bajo;deportiva;Distribuir proteína diaria;Incluir fuente proteica en 3-4 comidas según objetivo.;Mejorar saciedad/músculo.;bajo;diario;deportiva;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Pérdida de apetito en mayores;Disminución de ingesta que puede afectar peso y masa muscular.;mayores;derivación/coordinación;alto;NUT2_SRC015;Plan de hidratación;Definir meta de agua y estrategias según clima, actividad y preferencias.;bajo;hábitos;Plan de hidratación;Definir botella/meta y momentos fijos de agua.;Mejorar hidratación.;bajo;diario;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Pérdida de apetito en mayores;Disminución de ingesta que puede afectar peso y masa muscular.;mayores;derivación/coordinación;alto;NUT2_SRC015;Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Plan de derivación nutricional/médica;Identificar señal de alarma y profesional de referencia.;Aumentar seguridad.;alto;si aparece;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Nutrición por etapas vitales;Pérdida de apetito en mayores;Disminución de ingesta que puede afectar peso y masa muscular.;mayores;derivación/coordinación;alto;NUT2_SRC015;Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Revisión de analítica/diagnóstico referido;Registrar dato aportado y recomendar coordinación con sanitario si hay patología.;No invadir ámbito médico.;alto;según caso;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegetariana equilibrada;Planificar proteína, hierro, B12, omega-3 y variedad.;general;dieta_especial;medio;"NUT2_SRC014;NUT2_SRC004";Plan vegetariano/vegano equilibrado;Asegurar proteína, B12, hierro, calcio, omega-3 y variedad.;medio;dieta_especial;Menú vegetariano proteico;Planificar 3 comidas vegetarianas con proteína clara.;Equilibrar dieta vegetariana.;medio;semanal;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegetariana equilibrada;Planificar proteína, hierro, B12, omega-3 y variedad.;general;dieta_especial;medio;"NUT2_SRC014;NUT2_SRC004";Plan vegetariano/vegano equilibrado;Asegurar proteína, B12, hierro, calcio, omega-3 y variedad.;medio;dieta_especial;Checklist vegano B12;Registrar suplementación B12/seguimiento sanitario si dieta vegana.;Prevenir déficit.;alto;mensual;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegetariana equilibrada;Planificar proteína, hierro, B12, omega-3 y variedad.;general;dieta_especial;medio;"NUT2_SRC014;NUT2_SRC004";Adaptación cultural y preferencias;Diseñar pautas respetando cultura, religión, economía, gustos y disponibilidad.;bajo;dieta_especial;Adaptación cultural de menú;Sustituir alimentos del plan por equivalentes culturalmente adecuados.;Aumentar adherencia.;bajo;según plan;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegetariana equilibrada;Planificar proteína, hierro, B12, omega-3 y variedad.;general;dieta_especial;medio;"NUT2_SRC014;NUT2_SRC004";Educación sin gluten segura;Explicar gluten, contaminación cruzada y alternativas si hay celiaquía diagnosticada.;alto;dieta_especial;Checklist sin gluten seguro;Revisar etiqueta, contaminación cruzada y utensilios si celiaquía confirmada.;Aumentar seguridad alimentaria.;alto;semanal;dieta_especial;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegetariana equilibrada;Planificar proteína, hierro, B12, omega-3 y variedad.;general;dieta_especial;medio;"NUT2_SRC014;NUT2_SRC004";Protocolo de eliminación/reintroducción supervisado;Eliminar solo lo necesario y reintroducir de forma estructurada.;medio;digestiva;Prueba estructurada de tolerancia;Eliminar/reintroducir solo bajo criterio profesional y con registro.;Identificar tolerancias.;medio;variable;digestiva;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegetariana equilibrada;Planificar proteína, hierro, B12, omega-3 y variedad.;general;dieta_especial;medio;"NUT2_SRC014;NUT2_SRC004";Suplementación segura;Evaluar necesidad, evidencia, dosis, interacciones y derivación si procede.;medio;suplementación;Revisión suplemento actual;Listar suplementos, dosis, motivo, coste y evidencia/seguridad.;Evitar exceso o riesgo.;medio;30 min;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegetariana equilibrada;Planificar proteína, hierro, B12, omega-3 y variedad.;general;dieta_especial;medio;"NUT2_SRC014;NUT2_SRC004";Suplementación segura;Evaluar necesidad, evidencia, dosis, interacciones y derivación si procede.;medio;suplementación;Revisión de suplementos con profesional sanitario;Consultar si hay enfermedad, medicación, embarazo, analíticas o dosis altas.;Evitar riesgos.;alto;si procede;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegetariana equilibrada;Planificar proteína, hierro, B12, omega-3 y variedad.;general;dieta_especial;medio;"NUT2_SRC014;NUT2_SRC004";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Plan de derivación nutricional/médica;Identificar señal de alarma y profesional de referencia.;Aumentar seguridad.;alto;si aparece;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegetariana equilibrada;Planificar proteína, hierro, B12, omega-3 y variedad.;general;dieta_especial;medio;"NUT2_SRC014;NUT2_SRC004";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Revisión de analítica/diagnóstico referido;Registrar dato aportado y recomendar coordinación con sanitario si hay patología.;No invadir ámbito médico.;alto;según caso;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegana equilibrada;Planificación de B12, proteína, hierro, calcio, omega-3 y alimentos clave.;general;dieta_especial;alto;"NUT2_SRC014;NUT2_SRC004";Plan vegetariano/vegano equilibrado;Asegurar proteína, B12, hierro, calcio, omega-3 y variedad.;medio;dieta_especial;Menú vegetariano proteico;Planificar 3 comidas vegetarianas con proteína clara.;Equilibrar dieta vegetariana.;medio;semanal;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegana equilibrada;Planificación de B12, proteína, hierro, calcio, omega-3 y alimentos clave.;general;dieta_especial;alto;"NUT2_SRC014;NUT2_SRC004";Plan vegetariano/vegano equilibrado;Asegurar proteína, B12, hierro, calcio, omega-3 y variedad.;medio;dieta_especial;Checklist vegano B12;Registrar suplementación B12/seguimiento sanitario si dieta vegana.;Prevenir déficit.;alto;mensual;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegana equilibrada;Planificación de B12, proteína, hierro, calcio, omega-3 y alimentos clave.;general;dieta_especial;alto;"NUT2_SRC014;NUT2_SRC004";Adaptación cultural y preferencias;Diseñar pautas respetando cultura, religión, economía, gustos y disponibilidad.;bajo;dieta_especial;Adaptación cultural de menú;Sustituir alimentos del plan por equivalentes culturalmente adecuados.;Aumentar adherencia.;bajo;según plan;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegana equilibrada;Planificación de B12, proteína, hierro, calcio, omega-3 y alimentos clave.;general;dieta_especial;alto;"NUT2_SRC014;NUT2_SRC004";Educación sin gluten segura;Explicar gluten, contaminación cruzada y alternativas si hay celiaquía diagnosticada.;alto;dieta_especial;Checklist sin gluten seguro;Revisar etiqueta, contaminación cruzada y utensilios si celiaquía confirmada.;Aumentar seguridad alimentaria.;alto;semanal;dieta_especial;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegana equilibrada;Planificación de B12, proteína, hierro, calcio, omega-3 y alimentos clave.;general;dieta_especial;alto;"NUT2_SRC014;NUT2_SRC004";Protocolo de eliminación/reintroducción supervisado;Eliminar solo lo necesario y reintroducir de forma estructurada.;medio;digestiva;Prueba estructurada de tolerancia;Eliminar/reintroducir solo bajo criterio profesional y con registro.;Identificar tolerancias.;medio;variable;digestiva;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegana equilibrada;Planificación de B12, proteína, hierro, calcio, omega-3 y alimentos clave.;general;dieta_especial;alto;"NUT2_SRC014;NUT2_SRC004";Suplementación segura;Evaluar necesidad, evidencia, dosis, interacciones y derivación si procede.;medio;suplementación;Revisión suplemento actual;Listar suplementos, dosis, motivo, coste y evidencia/seguridad.;Evitar exceso o riesgo.;medio;30 min;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegana equilibrada;Planificación de B12, proteína, hierro, calcio, omega-3 y alimentos clave.;general;dieta_especial;alto;"NUT2_SRC014;NUT2_SRC004";Suplementación segura;Evaluar necesidad, evidencia, dosis, interacciones y derivación si procede.;medio;suplementación;Revisión de suplementos con profesional sanitario;Consultar si hay enfermedad, medicación, embarazo, analíticas o dosis altas.;Evitar riesgos.;alto;si procede;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegana equilibrada;Planificación de B12, proteína, hierro, calcio, omega-3 y alimentos clave.;general;dieta_especial;alto;"NUT2_SRC014;NUT2_SRC004";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Plan de derivación nutricional/médica;Identificar señal de alarma y profesional de referencia.;Aumentar seguridad.;alto;si aparece;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta vegana equilibrada;Planificación de B12, proteína, hierro, calcio, omega-3 y alimentos clave.;general;dieta_especial;alto;"NUT2_SRC014;NUT2_SRC004";Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Revisión de analítica/diagnóstico referido;Registrar dato aportado y recomendar coordinación con sanitario si hay patología.;No invadir ámbito médico.;alto;según caso;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin gluten por celiaquía;Adherencia y contaminación cruzada tras diagnóstico confirmado.;general;dieta_especial;alto;NUT2_SRC018;Plan vegetariano/vegano equilibrado;Asegurar proteína, B12, hierro, calcio, omega-3 y variedad.;medio;dieta_especial;Menú vegetariano proteico;Planificar 3 comidas vegetarianas con proteína clara.;Equilibrar dieta vegetariana.;medio;semanal;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin gluten por celiaquía;Adherencia y contaminación cruzada tras diagnóstico confirmado.;general;dieta_especial;alto;NUT2_SRC018;Plan vegetariano/vegano equilibrado;Asegurar proteína, B12, hierro, calcio, omega-3 y variedad.;medio;dieta_especial;Checklist vegano B12;Registrar suplementación B12/seguimiento sanitario si dieta vegana.;Prevenir déficit.;alto;mensual;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin gluten por celiaquía;Adherencia y contaminación cruzada tras diagnóstico confirmado.;general;dieta_especial;alto;NUT2_SRC018;Adaptación cultural y preferencias;Diseñar pautas respetando cultura, religión, economía, gustos y disponibilidad.;bajo;dieta_especial;Adaptación cultural de menú;Sustituir alimentos del plan por equivalentes culturalmente adecuados.;Aumentar adherencia.;bajo;según plan;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin gluten por celiaquía;Adherencia y contaminación cruzada tras diagnóstico confirmado.;general;dieta_especial;alto;NUT2_SRC018;Educación sin gluten segura;Explicar gluten, contaminación cruzada y alternativas si hay celiaquía diagnosticada.;alto;dieta_especial;Checklist sin gluten seguro;Revisar etiqueta, contaminación cruzada y utensilios si celiaquía confirmada.;Aumentar seguridad alimentaria.;alto;semanal;dieta_especial;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin gluten por celiaquía;Adherencia y contaminación cruzada tras diagnóstico confirmado.;general;dieta_especial;alto;NUT2_SRC018;Protocolo de eliminación/reintroducción supervisado;Eliminar solo lo necesario y reintroducir de forma estructurada.;medio;digestiva;Prueba estructurada de tolerancia;Eliminar/reintroducir solo bajo criterio profesional y con registro.;Identificar tolerancias.;medio;variable;digestiva;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin gluten por celiaquía;Adherencia y contaminación cruzada tras diagnóstico confirmado.;general;dieta_especial;alto;NUT2_SRC018;Suplementación segura;Evaluar necesidad, evidencia, dosis, interacciones y derivación si procede.;medio;suplementación;Revisión suplemento actual;Listar suplementos, dosis, motivo, coste y evidencia/seguridad.;Evitar exceso o riesgo.;medio;30 min;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin gluten por celiaquía;Adherencia y contaminación cruzada tras diagnóstico confirmado.;general;dieta_especial;alto;NUT2_SRC018;Suplementación segura;Evaluar necesidad, evidencia, dosis, interacciones y derivación si procede.;medio;suplementación;Revisión de suplementos con profesional sanitario;Consultar si hay enfermedad, medicación, embarazo, analíticas o dosis altas.;Evitar riesgos.;alto;si procede;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin gluten por celiaquía;Adherencia y contaminación cruzada tras diagnóstico confirmado.;general;dieta_especial;alto;NUT2_SRC018;Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Plan de derivación nutricional/médica;Identificar señal de alarma y profesional de referencia.;Aumentar seguridad.;alto;si aparece;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin gluten por celiaquía;Adherencia y contaminación cruzada tras diagnóstico confirmado.;general;dieta_especial;alto;NUT2_SRC018;Señales de derivación nutricional/médica;Identificar pérdida involuntaria, síntomas, analíticas alteradas, TCA, embarazo o enfermedad.;alto;seguridad;Revisión de analítica/diagnóstico referido;Registrar dato aportado y recomendar coordinación con sanitario si hay patología.;No invadir ámbito médico.;alto;según caso;seguridad;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin lactosa no planificada;Evitar lácteos sin estrategia de calcio/proteína o sin prueba clara.;general;dieta_especial;medio;NUT2_SRC014;Plan vegetariano/vegano equilibrado;Asegurar proteína, B12, hierro, calcio, omega-3 y variedad.;medio;dieta_especial;Menú vegetariano proteico;Planificar 3 comidas vegetarianas con proteína clara.;Equilibrar dieta vegetariana.;medio;semanal;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin lactosa no planificada;Evitar lácteos sin estrategia de calcio/proteína o sin prueba clara.;general;dieta_especial;medio;NUT2_SRC014;Plan vegetariano/vegano equilibrado;Asegurar proteína, B12, hierro, calcio, omega-3 y variedad.;medio;dieta_especial;Checklist vegano B12;Registrar suplementación B12/seguimiento sanitario si dieta vegana.;Prevenir déficit.;alto;mensual;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Dietas especiales y preferencias;Dieta sin lactosa no planificada;Evitar lácteos sin estrategia de calcio/proteína o sin prueba clara.;general;dieta_especial;medio;NUT2_SRC014;Adaptación cultural y preferencias;Diseñar pautas respetando cultura, religión, economía, gustos y disponibilidad.;bajo;dieta_especial;Adaptación cultural de menú;Sustituir alimentos del plan por equivalentes culturalmente adecuados.;Aumentar adherencia.;bajo;según plan;dieta_especial;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
