AREA;PROBLEMA_OBJETIVO;DESCRIPCION_PROBLEMA;POBLACION;TIPO_INTERVENCION_PROBLEMA;RIESGO_PROBLEMA;FUENTE_IDS;TECNICA_METODO;DESCRIPCION_TECNICA;RIESGO_TECNICA;TIPO_INTERVENCION_TECNICA;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO_TAREA;RIESGO_TAREA;DURACION;TIPO_INTERVENCION_TAREA;PRIORIDAD;NOTA_PROFESIONAL
Neurológica adulta;Fatiga neurológica funcional;Fatiga que limita actividad y requiere dosificación.;adultos;neurológica;alto;FIS2_SRC009;Monitorización de esfuerzo;Usar escala de esfuerzo, síntomas y recuperación para ajustar actividad.;medio;seguridad;Escala de esfuerzo percibido;Registrar esfuerzo 0-10 y recuperación.;Dosificar actividad.;medio;cada sesión;seguridad;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Neurológica adulta;Fatiga neurológica funcional;Fatiga que limita actividad y requiere dosificación.;adultos;neurológica;alto;FIS2_SRC009;Entrenamiento de actividades de la vida diaria;Practicar tareas funcionales relevantes para la persona.;bajo;funcional;Escalón funcional;Subir/bajar escalón controlado según tolerancia.;Mejorar autonomía.;medio;2-3 días/semana;funcional;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Neurológica adulta;Fatiga neurológica funcional;Fatiga que limita actividad y requiere dosificación.;adultos;neurológica;alto;FIS2_SRC009;Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Checklist derivación suelo pélvico;Incontinencia, dolor pélvico, posparto complicado, prolapsos o disfunción: derivar.;Detectar necesidad especializada.;alto;si procede;derivación;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Neurológica adulta;Fatiga neurológica funcional;Fatiga que limita actividad y requiere dosificación.;adultos;neurológica;alto;FIS2_SRC009;Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Coordinación interdisciplinar autorizada;Registrar consentimiento y profesional con quien coordinar.;Mejorar continuidad asistencial.;alto;según caso;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Baja tolerancia al esfuerzo;Fatiga o disnea leve/moderada al realizar actividad funcional.;adultos;respiratoria/funcional;medio;"FIS2_SRC001;FIS2_SRC017";Ejercicios respiratorios básicos;Respiración diafragmática/costal, control ventilatorio y expansión torácica.;medio;respiratoria;Respiración costal lateral;Practicar expansión costal y respiración lenta.;Mejorar control respiratorio.;medio;diario;respiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Baja tolerancia al esfuerzo;Fatiga o disnea leve/moderada al realizar actividad funcional.;adultos;respiratoria/funcional;medio;"FIS2_SRC001;FIS2_SRC017";Ejercicios respiratorios básicos;Respiración diafragmática/costal, control ventilatorio y expansión torácica.;medio;respiratoria;Respiración diafragmática/costal;Practicar respiración lenta y expansión costal.;Mejorar control respiratorio.;medio;diario;respiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Baja tolerancia al esfuerzo;Fatiga o disnea leve/moderada al realizar actividad funcional.;adultos;respiratoria/funcional;medio;"FIS2_SRC001;FIS2_SRC017";Entrenamiento aeróbico graduado;Dosificar caminata, bici u otra actividad según tolerancia.;medio;cardiorrespiratoria;Caminata graduada;Caminar a intensidad tolerada controlando esfuerzo y síntomas.;Mejorar tolerancia al esfuerzo.;medio;3-5 días/semana;cardiorrespiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Baja tolerancia al esfuerzo;Fatiga o disnea leve/moderada al realizar actividad funcional.;adultos;respiratoria/funcional;medio;"FIS2_SRC001;FIS2_SRC017";Monitorización de esfuerzo;Usar escala de esfuerzo, síntomas y recuperación para ajustar actividad.;medio;seguridad;Escala de esfuerzo percibido;Registrar esfuerzo 0-10 y recuperación.;Dosificar actividad.;medio;cada sesión;seguridad;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Baja tolerancia al esfuerzo;Fatiga o disnea leve/moderada al realizar actividad funcional.;adultos;respiratoria/funcional;medio;"FIS2_SRC001;FIS2_SRC017";Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Checklist derivación suelo pélvico;Incontinencia, dolor pélvico, posparto complicado, prolapsos o disfunción: derivar.;Detectar necesidad especializada.;alto;si procede;derivación;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Baja tolerancia al esfuerzo;Fatiga o disnea leve/moderada al realizar actividad funcional.;adultos;respiratoria/funcional;medio;"FIS2_SRC001;FIS2_SRC017";Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Coordinación interdisciplinar autorizada;Registrar consentimiento y profesional con quien coordinar.;Mejorar continuidad asistencial.;alto;según caso;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Baja tolerancia al esfuerzo;Fatiga o disnea leve/moderada al realizar actividad funcional.;adultos;respiratoria/funcional;medio;"FIS2_SRC001;FIS2_SRC017";Prescripción de ejercicio domiciliario;Definir ejercicios claros, dosis, frecuencia, progresión y criterios de pausa.;bajo;tareas;Programa domiciliario claro;Entregar 3-5 ejercicios con dosis, frecuencia y criterios de pausa.;Mejorar adherencia.;bajo;semanal;tareas;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Reentrenamiento respiratorio básico;Necesidad de trabajar patrón respiratorio y control de ventilación.;adultos;respiratoria;medio;"FIS2_SRC001;FIS2_SRC018";Ejercicios respiratorios básicos;Respiración diafragmática/costal, control ventilatorio y expansión torácica.;medio;respiratoria;Respiración costal lateral;Practicar expansión costal y respiración lenta.;Mejorar control respiratorio.;medio;diario;respiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Reentrenamiento respiratorio básico;Necesidad de trabajar patrón respiratorio y control de ventilación.;adultos;respiratoria;medio;"FIS2_SRC001;FIS2_SRC018";Ejercicios respiratorios básicos;Respiración diafragmática/costal, control ventilatorio y expansión torácica.;medio;respiratoria;Respiración diafragmática/costal;Practicar respiración lenta y expansión costal.;Mejorar control respiratorio.;medio;diario;respiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Reentrenamiento respiratorio básico;Necesidad de trabajar patrón respiratorio y control de ventilación.;adultos;respiratoria;medio;"FIS2_SRC001;FIS2_SRC018";Entrenamiento aeróbico graduado;Dosificar caminata, bici u otra actividad según tolerancia.;medio;cardiorrespiratoria;Caminata graduada;Caminar a intensidad tolerada controlando esfuerzo y síntomas.;Mejorar tolerancia al esfuerzo.;medio;3-5 días/semana;cardiorrespiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Reentrenamiento respiratorio básico;Necesidad de trabajar patrón respiratorio y control de ventilación.;adultos;respiratoria;medio;"FIS2_SRC001;FIS2_SRC018";Monitorización de esfuerzo;Usar escala de esfuerzo, síntomas y recuperación para ajustar actividad.;medio;seguridad;Escala de esfuerzo percibido;Registrar esfuerzo 0-10 y recuperación.;Dosificar actividad.;medio;cada sesión;seguridad;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Reentrenamiento respiratorio básico;Necesidad de trabajar patrón respiratorio y control de ventilación.;adultos;respiratoria;medio;"FIS2_SRC001;FIS2_SRC018";Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Checklist derivación suelo pélvico;Incontinencia, dolor pélvico, posparto complicado, prolapsos o disfunción: derivar.;Detectar necesidad especializada.;alto;si procede;derivación;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Reentrenamiento respiratorio básico;Necesidad de trabajar patrón respiratorio y control de ventilación.;adultos;respiratoria;medio;"FIS2_SRC001;FIS2_SRC018";Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Coordinación interdisciplinar autorizada;Registrar consentimiento y profesional con quien coordinar.;Mejorar continuidad asistencial.;alto;según caso;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Reentrenamiento respiratorio básico;Necesidad de trabajar patrón respiratorio y control de ventilación.;adultos;respiratoria;medio;"FIS2_SRC001;FIS2_SRC018";Prescripción de ejercicio domiciliario;Definir ejercicios claros, dosis, frecuencia, progresión y criterios de pausa.;bajo;tareas;Programa domiciliario claro;Entregar 3-5 ejercicios con dosis, frecuencia y criterios de pausa.;Mejorar adherencia.;bajo;semanal;tareas;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Desacondicionamiento cardiorrespiratorio;Pérdida de capacidad tras inactividad, enfermedad o sedentarismo.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC017";Ejercicios respiratorios básicos;Respiración diafragmática/costal, control ventilatorio y expansión torácica.;medio;respiratoria;Respiración costal lateral;Practicar expansión costal y respiración lenta.;Mejorar control respiratorio.;medio;diario;respiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Desacondicionamiento cardiorrespiratorio;Pérdida de capacidad tras inactividad, enfermedad o sedentarismo.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC017";Ejercicios respiratorios básicos;Respiración diafragmática/costal, control ventilatorio y expansión torácica.;medio;respiratoria;Respiración diafragmática/costal;Practicar respiración lenta y expansión costal.;Mejorar control respiratorio.;medio;diario;respiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Desacondicionamiento cardiorrespiratorio;Pérdida de capacidad tras inactividad, enfermedad o sedentarismo.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC017";Entrenamiento aeróbico graduado;Dosificar caminata, bici u otra actividad según tolerancia.;medio;cardiorrespiratoria;Caminata graduada;Caminar a intensidad tolerada controlando esfuerzo y síntomas.;Mejorar tolerancia al esfuerzo.;medio;3-5 días/semana;cardiorrespiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Desacondicionamiento cardiorrespiratorio;Pérdida de capacidad tras inactividad, enfermedad o sedentarismo.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC017";Monitorización de esfuerzo;Usar escala de esfuerzo, síntomas y recuperación para ajustar actividad.;medio;seguridad;Escala de esfuerzo percibido;Registrar esfuerzo 0-10 y recuperación.;Dosificar actividad.;medio;cada sesión;seguridad;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Desacondicionamiento cardiorrespiratorio;Pérdida de capacidad tras inactividad, enfermedad o sedentarismo.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC017";Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Checklist derivación suelo pélvico;Incontinencia, dolor pélvico, posparto complicado, prolapsos o disfunción: derivar.;Detectar necesidad especializada.;alto;si procede;derivación;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Desacondicionamiento cardiorrespiratorio;Pérdida de capacidad tras inactividad, enfermedad o sedentarismo.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC017";Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Coordinación interdisciplinar autorizada;Registrar consentimiento y profesional con quien coordinar.;Mejorar continuidad asistencial.;alto;según caso;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Desacondicionamiento cardiorrespiratorio;Pérdida de capacidad tras inactividad, enfermedad o sedentarismo.;adultos/mayores;funcional;medio;"FIS2_SRC001;FIS2_SRC017";Prescripción de ejercicio domiciliario;Definir ejercicios claros, dosis, frecuencia, progresión y criterios de pausa.;bajo;tareas;Programa domiciliario claro;Entregar 3-5 ejercicios con dosis, frecuencia y criterios de pausa.;Mejorar adherencia.;bajo;semanal;tareas;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Secreciones o dificultad respiratoria referida;Situación que puede requerir fisioterapia respiratoria específica o derivación.;adultos;respiratoria;alto;"FIS2_SRC001;FIS2_SRC018";Ejercicios respiratorios básicos;Respiración diafragmática/costal, control ventilatorio y expansión torácica.;medio;respiratoria;Respiración costal lateral;Practicar expansión costal y respiración lenta.;Mejorar control respiratorio.;medio;diario;respiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Secreciones o dificultad respiratoria referida;Situación que puede requerir fisioterapia respiratoria específica o derivación.;adultos;respiratoria;alto;"FIS2_SRC001;FIS2_SRC018";Ejercicios respiratorios básicos;Respiración diafragmática/costal, control ventilatorio y expansión torácica.;medio;respiratoria;Respiración diafragmática/costal;Practicar respiración lenta y expansión costal.;Mejorar control respiratorio.;medio;diario;respiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Secreciones o dificultad respiratoria referida;Situación que puede requerir fisioterapia respiratoria específica o derivación.;adultos;respiratoria;alto;"FIS2_SRC001;FIS2_SRC018";Entrenamiento aeróbico graduado;Dosificar caminata, bici u otra actividad según tolerancia.;medio;cardiorrespiratoria;Caminata graduada;Caminar a intensidad tolerada controlando esfuerzo y síntomas.;Mejorar tolerancia al esfuerzo.;medio;3-5 días/semana;cardiorrespiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Secreciones o dificultad respiratoria referida;Situación que puede requerir fisioterapia respiratoria específica o derivación.;adultos;respiratoria;alto;"FIS2_SRC001;FIS2_SRC018";Monitorización de esfuerzo;Usar escala de esfuerzo, síntomas y recuperación para ajustar actividad.;medio;seguridad;Escala de esfuerzo percibido;Registrar esfuerzo 0-10 y recuperación.;Dosificar actividad.;medio;cada sesión;seguridad;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Secreciones o dificultad respiratoria referida;Situación que puede requerir fisioterapia respiratoria específica o derivación.;adultos;respiratoria;alto;"FIS2_SRC001;FIS2_SRC018";Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Checklist derivación suelo pélvico;Incontinencia, dolor pélvico, posparto complicado, prolapsos o disfunción: derivar.;Detectar necesidad especializada.;alto;si procede;derivación;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Secreciones o dificultad respiratoria referida;Situación que puede requerir fisioterapia respiratoria específica o derivación.;adultos;respiratoria;alto;"FIS2_SRC001;FIS2_SRC018";Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Coordinación interdisciplinar autorizada;Registrar consentimiento y profesional con quien coordinar.;Mejorar continuidad asistencial.;alto;según caso;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Respiratoria y capacidad funcional;Secreciones o dificultad respiratoria referida;Situación que puede requerir fisioterapia respiratoria específica o derivación.;adultos;respiratoria;alto;"FIS2_SRC001;FIS2_SRC018";Prescripción de ejercicio domiciliario;Definir ejercicios claros, dosis, frecuencia, progresión y criterios de pausa.;bajo;tareas;Programa domiciliario claro;Entregar 3-5 ejercicios con dosis, frecuencia y criterios de pausa.;Mejorar adherencia.;bajo;semanal;tareas;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Riesgo de caída;Factores de equilibrio, fuerza, entorno o marcha que aumentan riesgo de caídas.;mayores;seguridad;alto;"FIS2_SRC001;FIS2_SRC018";Entrenamiento aeróbico graduado;Dosificar caminata, bici u otra actividad según tolerancia.;medio;cardiorrespiratoria;Caminata graduada;Caminar a intensidad tolerada controlando esfuerzo y síntomas.;Mejorar tolerancia al esfuerzo.;medio;3-5 días/semana;cardiorrespiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Riesgo de caída;Factores de equilibrio, fuerza, entorno o marcha que aumentan riesgo de caídas.;mayores;seguridad;alto;"FIS2_SRC001;FIS2_SRC018";Fuerza funcional para mayores;Sit-to-stand, escalón, transporte de carga y tareas cotidianas.;medio;mayores;Sit-to-stand 30 segundos;Entrenar levantarse/sentarse con progresión.;Mejorar fuerza en mayores.;medio;3 días/semana;mayores;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Riesgo de caída;Factores de equilibrio, fuerza, entorno o marcha que aumentan riesgo de caídas.;mayores;seguridad;alto;"FIS2_SRC001;FIS2_SRC018";Equilibrio y prevención de caídas;Ejercicios de equilibrio, marcha, fuerza y seguridad del entorno.;alto;mayores;Equilibrio tándem con apoyo;Progresión de equilibrio cerca de soporte.;Reducir riesgo de caída.;alto;3-5 días/semana;mayores;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Riesgo de caída;Factores de equilibrio, fuerza, entorno o marcha que aumentan riesgo de caídas.;mayores;seguridad;alto;"FIS2_SRC001;FIS2_SRC018";Equilibrio y prevención de caídas;Ejercicios de equilibrio, marcha, fuerza y seguridad del entorno.;alto;mayores;Revisión entorno caídas;Identificar alfombras, iluminación, calzado, apoyos y obstáculos.;Mejorar seguridad en casa.;alto;mensual;mayores;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Riesgo de caída;Factores de equilibrio, fuerza, entorno o marcha que aumentan riesgo de caídas.;mayores;seguridad;alto;"FIS2_SRC001;FIS2_SRC018";Pausas activas;Bloques breves de movilidad/fuerza suave durante el día.;bajo;hábitos;Pausas cervicales en pantalla;Micro-pausas con movimiento de cuello/hombros y cambio postural.;Reducir carga sostenida.;bajo;cada 45-60 min;ergonomía;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Riesgo de caída;Factores de equilibrio, fuerza, entorno o marcha que aumentan riesgo de caídas.;mayores;seguridad;alto;"FIS2_SRC001;FIS2_SRC018";Pausas activas;Bloques breves de movilidad/fuerza suave durante el día.;bajo;hábitos;Pausas activas laborales;2-5 minutos de movimiento durante jornada.;Reducir rigidez/fatiga.;bajo;diario;hábitos;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Riesgo de caída;Factores de equilibrio, fuerza, entorno o marcha que aumentan riesgo de caídas.;mayores;seguridad;alto;"FIS2_SRC001;FIS2_SRC018";Entrenamiento de actividades de la vida diaria;Practicar tareas funcionales relevantes para la persona.;bajo;funcional;Escalón funcional;Subir/bajar escalón controlado según tolerancia.;Mejorar autonomía.;medio;2-3 días/semana;funcional;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Riesgo de caída;Factores de equilibrio, fuerza, entorno o marcha que aumentan riesgo de caídas.;mayores;seguridad;alto;"FIS2_SRC001;FIS2_SRC018";Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Checklist derivación suelo pélvico;Incontinencia, dolor pélvico, posparto complicado, prolapsos o disfunción: derivar.;Detectar necesidad especializada.;alto;si procede;derivación;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Riesgo de caída;Factores de equilibrio, fuerza, entorno o marcha que aumentan riesgo de caídas.;mayores;seguridad;alto;"FIS2_SRC001;FIS2_SRC018";Coordinación interdisciplinar;Coordinar con medicina, traumatología, neurología, psicología o fisio especializado.;alto;seguridad;Coordinación interdisciplinar autorizada;Registrar consentimiento y profesional con quien coordinar.;Mejorar continuidad asistencial.;alto;según caso;seguridad;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Fragilidad funcional;Pérdida de fuerza, velocidad, resistencia o autonomía.;mayores;funcional;alto;FIS2_SRC001;Entrenamiento aeróbico graduado;Dosificar caminata, bici u otra actividad según tolerancia.;medio;cardiorrespiratoria;Caminata graduada;Caminar a intensidad tolerada controlando esfuerzo y síntomas.;Mejorar tolerancia al esfuerzo.;medio;3-5 días/semana;cardiorrespiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Fragilidad funcional;Pérdida de fuerza, velocidad, resistencia o autonomía.;mayores;funcional;alto;FIS2_SRC001;Fuerza funcional para mayores;Sit-to-stand, escalón, transporte de carga y tareas cotidianas.;medio;mayores;Sit-to-stand 30 segundos;Entrenar levantarse/sentarse con progresión.;Mejorar fuerza en mayores.;medio;3 días/semana;mayores;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Fragilidad funcional;Pérdida de fuerza, velocidad, resistencia o autonomía.;mayores;funcional;alto;FIS2_SRC001;Equilibrio y prevención de caídas;Ejercicios de equilibrio, marcha, fuerza y seguridad del entorno.;alto;mayores;Equilibrio tándem con apoyo;Progresión de equilibrio cerca de soporte.;Reducir riesgo de caída.;alto;3-5 días/semana;mayores;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Mayores, fragilidad y prevención de caídas;Fragilidad funcional;Pérdida de fuerza, velocidad, resistencia o autonomía.;mayores;funcional;alto;FIS2_SRC001;Equilibrio y prevención de caídas;Ejercicios de equilibrio, marcha, fuerza y seguridad del entorno.;alto;mayores;Revisión entorno caídas;Identificar alfombras, iluminación, calzado, apoyos y obstáculos.;Mejorar seguridad en casa.;alto;mensual;mayores;alta;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
