AREA;PROBLEMA_OBJETIVO;ALIAS;RIESGO_PROBLEMA;TECNICA_METODO;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_PROFESIONAL
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Objetivos SMART;Objetivo SMART semanal;Definir objetivo concreto de avance/repaso/simulacro.;Aumentar foco.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Gestión de procrastinación;Primer paso de 5 minutos;Iniciar tarea difícil con solo 5 minutos obligatorios.;Romper procrastinación.;bajo;cuando haya bloqueo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Gestión de procrastinación;Eliminar fricción de inicio;Dejar material preparado y tarea exacta definida el día anterior.;Facilitar hábito.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Pacing y descanso;Plan de descanso semanal;Programar descanso real y sueño suficiente.;Prevenir fatiga.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Pacing y descanso;Registro de fatiga y rendimiento;Valorar energía, sueño, horas útiles y resultado.;Ajustar carga.;bajo;diario/semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Coaching académico / adherencia;Revisión post-suspenso;Analizar resultado, errores, plan, estado emocional y siguiente ciclo.;Reformular estrategia.;medio;tras convocatoria;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Coaching académico / adherencia;Contrato de adherencia;Acordar tareas mínimas, reporte y revisión semanal.;Mejorar compromiso.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Organización diaria y hábitos;Cansancio acumulado;Fatiga de estudio;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No entrega tareas al preparador;Baja adherencia;bajo;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No entrega tareas al preparador;Baja adherencia;bajo;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No entrega tareas al preparador;Baja adherencia;bajo;Coaching académico / adherencia;Revisión post-suspenso;Analizar resultado, errores, plan, estado emocional y siguiente ciclo.;Reformular estrategia.;medio;tras convocatoria;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No entrega tareas al preparador;Baja adherencia;bajo;Coaching académico / adherencia;Contrato de adherencia;Acordar tareas mínimas, reporte y revisión semanal.;Mejorar compromiso.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No entrega tareas al preparador;Baja adherencia;bajo;Informe de evolución del opositor;Informe semanal del preparador;Resumen de avance, tareas cumplidas, fallos y próximos objetivos.;Mejorar seguimiento.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No entrega tareas al preparador;Baja adherencia;bajo;Análisis post-simulacro;Plantilla de análisis de test;Clasificar errores: contenido, despiste, tiempo, duda, estrategia.;Mejorar test.;bajo;tras simulacro;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No entrega tareas al preparador;Baja adherencia;bajo;Análisis post-simulacro;Revisión de meseta;Comparar últimas notas y tipos de error para decidir intervención.;Superar estancamiento.;bajo;mensual;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No hay datos de progreso;Seguimiento insuficiente;bajo;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No hay datos de progreso;Seguimiento insuficiente;bajo;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No hay datos de progreso;Seguimiento insuficiente;bajo;Coaching académico / adherencia;Revisión post-suspenso;Analizar resultado, errores, plan, estado emocional y siguiente ciclo.;Reformular estrategia.;medio;tras convocatoria;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No hay datos de progreso;Seguimiento insuficiente;bajo;Coaching académico / adherencia;Contrato de adherencia;Acordar tareas mínimas, reporte y revisión semanal.;Mejorar compromiso.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No hay datos de progreso;Seguimiento insuficiente;bajo;Informe de evolución del opositor;Informe semanal del preparador;Resumen de avance, tareas cumplidas, fallos y próximos objetivos.;Mejorar seguimiento.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No hay datos de progreso;Seguimiento insuficiente;bajo;Análisis post-simulacro;Plantilla de análisis de test;Clasificar errores: contenido, despiste, tiempo, duda, estrategia.;Mejorar test.;bajo;tras simulacro;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;No hay datos de progreso;Seguimiento insuficiente;bajo;Análisis post-simulacro;Revisión de meseta;Comparar últimas notas y tipos de error para decidir intervención.;Superar estancamiento.;bajo;mensual;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;Estancamiento de rendimiento;Meseta;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;"OPO_SRC002;OPO_SRC004";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;Estancamiento de rendimiento;Meseta;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;"OPO_SRC002;OPO_SRC004";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;Estancamiento de rendimiento;Meseta;medio;Coaching académico / adherencia;Revisión post-suspenso;Analizar resultado, errores, plan, estado emocional y siguiente ciclo.;Reformular estrategia.;medio;tras convocatoria;media;"OPO_SRC002;OPO_SRC004";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;Estancamiento de rendimiento;Meseta;medio;Coaching académico / adherencia;Contrato de adherencia;Acordar tareas mínimas, reporte y revisión semanal.;Mejorar compromiso.;bajo;semanal;media;"OPO_SRC002;OPO_SRC004";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;Estancamiento de rendimiento;Meseta;medio;Informe de evolución del opositor;Informe semanal del preparador;Resumen de avance, tareas cumplidas, fallos y próximos objetivos.;Mejorar seguimiento.;bajo;semanal;media;"OPO_SRC002;OPO_SRC004";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;Estancamiento de rendimiento;Meseta;medio;Análisis post-simulacro;Plantilla de análisis de test;Clasificar errores: contenido, despiste, tiempo, duda, estrategia.;Mejorar test.;bajo;tras simulacro;media;"OPO_SRC002;OPO_SRC004";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Seguimiento del alumno;Estancamiento de rendimiento;Meseta;medio;Análisis post-simulacro;Revisión de meseta;Comparar últimas notas y tipos de error para decidir intervención.;Superar estancamiento.;bajo;mensual;media;"OPO_SRC002;OPO_SRC004";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Pérdida de motivación;Desgaste;medio;Objetivos SMART;Objetivo SMART semanal;Definir objetivo concreto de avance/repaso/simulacro.;Aumentar foco.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Pérdida de motivación;Desgaste;medio;Gestión de procrastinación;Primer paso de 5 minutos;Iniciar tarea difícil con solo 5 minutos obligatorios.;Romper procrastinación.;bajo;cuando haya bloqueo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Pérdida de motivación;Desgaste;medio;Gestión de procrastinación;Eliminar fricción de inicio;Dejar material preparado y tarea exacta definida el día anterior.;Facilitar hábito.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Pérdida de motivación;Desgaste;medio;Pacing y descanso;Plan de descanso semanal;Programar descanso real y sueño suficiente.;Prevenir fatiga.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Pérdida de motivación;Desgaste;medio;Pacing y descanso;Registro de fatiga y rendimiento;Valorar energía, sueño, horas útiles y resultado.;Ajustar carga.;bajo;diario/semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Pérdida de motivación;Desgaste;medio;Coaching académico / adherencia;Revisión post-suspenso;Analizar resultado, errores, plan, estado emocional y siguiente ciclo.;Reformular estrategia.;medio;tras convocatoria;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Pérdida de motivación;Desgaste;medio;Coaching académico / adherencia;Contrato de adherencia;Acordar tareas mínimas, reporte y revisión semanal.;Mejorar compromiso.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Pérdida de motivación;Desgaste;medio;Metacognición;Autoevaluación al cerrar sesión;Responder: qué hice, qué recuerdo, qué toca después.;Mejorar metacognición.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Frustración tras suspender;Post-suspenso;medio;Objetivos SMART;Objetivo SMART semanal;Definir objetivo concreto de avance/repaso/simulacro.;Aumentar foco.;bajo;semanal;media;"OPO_SRC002;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Frustración tras suspender;Post-suspenso;medio;Gestión de procrastinación;Primer paso de 5 minutos;Iniciar tarea difícil con solo 5 minutos obligatorios.;Romper procrastinación.;bajo;cuando haya bloqueo;media;"OPO_SRC002;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Frustración tras suspender;Post-suspenso;medio;Gestión de procrastinación;Eliminar fricción de inicio;Dejar material preparado y tarea exacta definida el día anterior.;Facilitar hábito.;bajo;diario;media;"OPO_SRC002;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Frustración tras suspender;Post-suspenso;medio;Pacing y descanso;Plan de descanso semanal;Programar descanso real y sueño suficiente.;Prevenir fatiga.;bajo;semanal;media;"OPO_SRC002;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Frustración tras suspender;Post-suspenso;medio;Pacing y descanso;Registro de fatiga y rendimiento;Valorar energía, sueño, horas útiles y resultado.;Ajustar carga.;bajo;diario/semanal;media;"OPO_SRC002;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Frustración tras suspender;Post-suspenso;medio;Coaching académico / adherencia;Revisión post-suspenso;Analizar resultado, errores, plan, estado emocional y siguiente ciclo.;Reformular estrategia.;medio;tras convocatoria;media;"OPO_SRC002;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Frustración tras suspender;Post-suspenso;medio;Coaching académico / adherencia;Contrato de adherencia;Acordar tareas mínimas, reporte y revisión semanal.;Mejorar compromiso.;bajo;semanal;media;"OPO_SRC002;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Frustración tras suspender;Post-suspenso;medio;Metacognición;Autoevaluación al cerrar sesión;Responder: qué hice, qué recuerdo, qué toca después.;Mejorar metacognición.;bajo;diario;media;"OPO_SRC002;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Objetivos poco realistas;Expectativas mal calibradas;bajo;Objetivos SMART;Objetivo SMART semanal;Definir objetivo concreto de avance/repaso/simulacro.;Aumentar foco.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Objetivos poco realistas;Expectativas mal calibradas;bajo;Gestión de procrastinación;Primer paso de 5 minutos;Iniciar tarea difícil con solo 5 minutos obligatorios.;Romper procrastinación.;bajo;cuando haya bloqueo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Objetivos poco realistas;Expectativas mal calibradas;bajo;Gestión de procrastinación;Eliminar fricción de inicio;Dejar material preparado y tarea exacta definida el día anterior.;Facilitar hábito.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Objetivos poco realistas;Expectativas mal calibradas;bajo;Pacing y descanso;Plan de descanso semanal;Programar descanso real y sueño suficiente.;Prevenir fatiga.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Objetivos poco realistas;Expectativas mal calibradas;bajo;Pacing y descanso;Registro de fatiga y rendimiento;Valorar energía, sueño, horas útiles y resultado.;Ajustar carga.;bajo;diario/semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Objetivos poco realistas;Expectativas mal calibradas;bajo;Coaching académico / adherencia;Revisión post-suspenso;Analizar resultado, errores, plan, estado emocional y siguiente ciclo.;Reformular estrategia.;medio;tras convocatoria;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Objetivos poco realistas;Expectativas mal calibradas;bajo;Coaching académico / adherencia;Contrato de adherencia;Acordar tareas mínimas, reporte y revisión semanal.;Mejorar compromiso.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Motivación y disciplina;Objetivos poco realistas;Expectativas mal calibradas;bajo;Metacognición;Autoevaluación al cerrar sesión;Responder: qué hice, qué recuerdo, qué toca después.;Mejorar metacognición.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Ansiedad ante examen;Ansiedad evaluativa;medio;Afrontamiento de ansiedad ante examen;Respiración previa a simulacro;Practicar 2-3 minutos de respiración antes de prueba.;Reducir activación.;bajo;antes de prueba;media;"OPO_SRC006;OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Ansiedad ante examen;Ansiedad evaluativa;medio;Afrontamiento de ansiedad ante examen;Exposición gradual a simulacros;Empezar por mini-simulacros y subir a prueba completa.;Reducir evitación.;medio;semanal;alta;"OPO_SRC006;OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Ansiedad ante examen;Ansiedad evaluativa;medio;Afrontamiento de ansiedad ante examen;Plan anti-bloqueo;Definir protocolo: parar, respirar, pregunta fácil, volver.;Gestionar bloqueo.;medio;antes de examen;media;"OPO_SRC006;OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Ansiedad ante examen;Ansiedad evaluativa;medio;Simulacros periódicos;Simulacro parcial;Hacer prueba de bloque con tiempo y corrección.;Medir dominio por bloques.;medio;semanal;media;"OPO_SRC006;OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Ansiedad ante examen;Ansiedad evaluativa;medio;Simulacros periódicos;Simulacro completo;Realizar examen completo en condiciones reales.;Entrenar rendimiento real.;medio;quincenal/mensual;alta;"OPO_SRC006;OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Ansiedad ante examen;Ansiedad evaluativa;medio;Preparación fase final;Plan fase final 30 días;Definir repasos, simulacros, descanso y logística del último mes.;Llegar afinado.;medio;último mes;alta;"OPO_SRC006;OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Ansiedad ante examen;Ansiedad evaluativa;medio;Preparación fase final;Checklist día de examen;Documentación, horario, ruta, material, comida, sueño y estrategia.;Reducir imprevistos.;bajo;semana examen;media;"OPO_SRC006;OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Ansiedad ante examen;Ansiedad evaluativa;medio;Derivación / límites profesionales;Checklist de derivación;Valorar ansiedad intensa, insomnio severo, crisis, abandono funcional o ánimo muy bajo.;Cuidar límites profesionales.;alto;cuando proceda;alta;"OPO_SRC006;OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Bloqueo en simulacros;Quedarse en blanco;medio;Afrontamiento de ansiedad ante examen;Respiración previa a simulacro;Practicar 2-3 minutos de respiración antes de prueba.;Reducir activación.;bajo;antes de prueba;media;"OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Bloqueo en simulacros;Quedarse en blanco;medio;Afrontamiento de ansiedad ante examen;Exposición gradual a simulacros;Empezar por mini-simulacros y subir a prueba completa.;Reducir evitación.;medio;semanal;alta;"OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Bloqueo en simulacros;Quedarse en blanco;medio;Afrontamiento de ansiedad ante examen;Plan anti-bloqueo;Definir protocolo: parar, respirar, pregunta fácil, volver.;Gestionar bloqueo.;medio;antes de examen;media;"OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Bloqueo en simulacros;Quedarse en blanco;medio;Simulacros periódicos;Simulacro parcial;Hacer prueba de bloque con tiempo y corrección.;Medir dominio por bloques.;medio;semanal;media;"OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Bloqueo en simulacros;Quedarse en blanco;medio;Simulacros periódicos;Simulacro completo;Realizar examen completo en condiciones reales.;Entrenar rendimiento real.;medio;quincenal/mensual;alta;"OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Bloqueo en simulacros;Quedarse en blanco;medio;Preparación fase final;Plan fase final 30 días;Definir repasos, simulacros, descanso y logística del último mes.;Llegar afinado.;medio;último mes;alta;"OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Bloqueo en simulacros;Quedarse en blanco;medio;Preparación fase final;Checklist día de examen;Documentación, horario, ruta, material, comida, sueño y estrategia.;Reducir imprevistos.;bajo;semana examen;media;"OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Bloqueo en simulacros;Quedarse en blanco;medio;Derivación / límites profesionales;Checklist de derivación;Valorar ansiedad intensa, insomnio severo, crisis, abandono funcional o ánimo muy bajo.;Cuidar límites profesionales.;alto;cuando proceda;alta;"OPO_SRC007;OPO_SRC008";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Evita hacer simulacros;Evitación;medio;Afrontamiento de ansiedad ante examen;Respiración previa a simulacro;Practicar 2-3 minutos de respiración antes de prueba.;Reducir activación.;bajo;antes de prueba;media;"OPO_SRC006;OPO_SRC007";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Evita hacer simulacros;Evitación;medio;Afrontamiento de ansiedad ante examen;Exposición gradual a simulacros;Empezar por mini-simulacros y subir a prueba completa.;Reducir evitación.;medio;semanal;alta;"OPO_SRC006;OPO_SRC007";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Evita hacer simulacros;Evitación;medio;Afrontamiento de ansiedad ante examen;Plan anti-bloqueo;Definir protocolo: parar, respirar, pregunta fácil, volver.;Gestionar bloqueo.;medio;antes de examen;media;"OPO_SRC006;OPO_SRC007";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Evita hacer simulacros;Evitación;medio;Simulacros periódicos;Simulacro parcial;Hacer prueba de bloque con tiempo y corrección.;Medir dominio por bloques.;medio;semanal;media;"OPO_SRC006;OPO_SRC007";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Evita hacer simulacros;Evitación;medio;Simulacros periódicos;Simulacro completo;Realizar examen completo en condiciones reales.;Entrenar rendimiento real.;medio;quincenal/mensual;alta;"OPO_SRC006;OPO_SRC007";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Evita hacer simulacros;Evitación;medio;Preparación fase final;Plan fase final 30 días;Definir repasos, simulacros, descanso y logística del último mes.;Llegar afinado.;medio;último mes;alta;"OPO_SRC006;OPO_SRC007";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Evita hacer simulacros;Evitación;medio;Preparación fase final;Checklist día de examen;Documentación, horario, ruta, material, comida, sueño y estrategia.;Reducir imprevistos.;bajo;semana examen;media;"OPO_SRC006;OPO_SRC007";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Ansiedad ante examen;Evita hacer simulacros;Evitación;medio;Derivación / límites profesionales;Checklist de derivación;Valorar ansiedad intensa, insomnio severo, crisis, abandono funcional o ánimo muy bajo.;Cuidar límites profesionales.;alto;cuando proceda;alta;"OPO_SRC006;OPO_SRC007";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo de estudio;Tiempo mal distribuido;bajo;Planificación inversa;Calendario inverso hasta examen;Crear calendario desde la fecha de examen hacia atrás.;Asegurar cobertura y repasos.;bajo;45 min;alta;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo de estudio;Tiempo mal distribuido;bajo;Planificación inversa;Plan semanal de estudio;Asignar bloques concretos por día con tema, técnica y objetivo.;Ejecutar planificación.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo de estudio;Tiempo mal distribuido;bajo;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
